Dates;Destination;Group;Period;Price;Regio;Status;min_price
['14.02.2020', '05.03.2020'];Phnom Penh;fernreisen;2020-02;395;Asia;19/10/2019;363
['23.02.2020', '15.03.2020'];Phnom Penh;fernreisen;2020-02;395;Asia;22/10/2019;363
['01.03.2020', '20.03.2020'];Phnom Penh;fernreisen;2020-03;393;Asia;07/12/2019;363
['04.03.2020', '18.03.2020'];Phnom Penh;fernreisen;2020-03;395;Asia;20/10/2019;363
['06.03.2020', '27.03.2020'];Phnom Penh;fernreisen;2020-03;363;Asia;23/01/2020;363
['11.03.2020', '23.03.2020'];Phnom Penh;fernreisen;2020-03;393;Asia;08/12/2019;363
['10.05.2020', '31.05.2020'];Phnom Penh;fernreisen;2020-05;395;Asia;09/10/2019;363
['13.02.2020', '02.03.2020'];Phnom Penh;last-minute;2020-02;406;Asia;05/02/2020;363
['21.02.2020', '28.02.2020'];Phnom Penh;last-minute;2020-02;406;Asia;07/02/2020;363
['22.02.2020', '29.02.2020'];Phnom Penh;last-minute;2020-02;401;Asia;2020-02-10;363
['18.03.2020', '30.03.2020'];Phnom Penh;fernreisen;2020-03;376;Asia;2020-02-20;363
['18.03.2020', '30.03.2020'];Phnom Penh;fernreisen;2020-03;376;Asia;2020-02-21;363
['18.03.2020', '30.03.2020'];Phnom Penh;fernreisen;2020-03;376;Asia;2020-02-25;363
['18.03.2020', '30.03.2020'];Phnom Penh;fernreisen;2020-03;376;Asia;2020-02-28;363
['18.03.2020', '30.03.2020'];Phnom Penh;fernreisen;2020-03;376;Asia;2020-03-02;363
['06.02.2020', '25.02.2020'];Phuket;fernreisen;2020-02;411;Asia;26/10/2019;408
['09.02.2020', '16.02.2020'];Phuket;fernreisen;2020-02;411;Asia;20/10/2019;408
['13.02.2020', '25.02.2020'];Phuket;fernreisen;2020-02;408;Asia;07/12/2019;408
['27.02.2020', '11.03.2020'];Phuket;fernreisen;2020-02;408;Asia;08/12/2019;408
['13.08.2020', '25.08.2020'];Phuket;sommerferien;2020-08;464;Asia;06/10/2019;408
['27.01.2020', '08.02.2020'];Saigon;fernreisen;2020-01;409;Asia;20/10/2019;405
['04.02.2020', '25.02.2020'];Saigon;fernreisen;2020-02;407;Asia;26/10/2019;405
['10.02.2020', '17.02.2020'];Saigon;fernreisen;2020-02;407;Asia;22/10/2019;405
['12.02.2020', '12.03.2020'];Saigon;fernreisen;2020-02;405;Asia;07/12/2019;405
['12.02.2020', '12.03.2020'];Saigon;fernreisen;2020-02;406;Asia;08/12/2019;405
['10.12.2019', '18.12.2019'];Seoul;fernreisen;2019-12;388;Asia;05/10/2019;388
['10.12.2019', '18.12.2019'];Seoul;fernreisen;2019-12;390;Asia;09/10/2019;388
['03.03.2020', '16.03.2020'];Seoul;fernreisen;2020-03;388;Asia;08/12/2019;388
['04.03.2020', '16.03.2020'];Seoul;fernreisen;2020-03;389;Asia;07/12/2019;388
['22.04.2020', '06.05.2020'];Seoul;fernreisen;2020-04;388;Asia;06/10/2019;388
['22.04.2020', '06.05.2020'];Seoul;fernreisen;2020-04;389;Asia;04/10/2019;388
['22.04.2020', '06.05.2020'];Seoul;fernreisen;2020-04;390;Asia;18/10/2019;388
['16.05.2022', '23.05.2022'];Seoul;fernreisen;2022-05;405;Asia;2021-11-15;388
['01.12.2019', '11.12.2019'];Seoul Incheon;fernreisen;2019-12;364;Asia;26/10/2019;364
['02.12.2019', '09.12.2019'];Seoul Incheon;fernreisen;2019-12;365;Asia;04/10/2019;364
['02.12.2019', '09.12.2019'];Seoul Incheon;fernreisen;2019-12;366;Asia;20/10/2019;364
['02.12.2019', '13.12.2019'];Seoul Incheon;fernreisen;2019-12;365;Asia;05/10/2019;364
['04.03.2020', '17.03.2020'];Seoul Incheon;fernreisen;2020-03;365;Asia;07/10/2019;364
['11.03.2020', '27.03.2020'];Seoul Incheon;fernreisen;2020-03;365;Asia;07/12/2019;364
['14.02.2022', '07.03.2022'];Seoul Incheon;fernreisen;2022-02;382;Asia;2021-11-15;364
['18.11.2019', '25.11.2019'];Shanghai Pudong;fernreisen;2019-11;362;Asia;07/10/2019;362
['28.11.2019', '03.12.2019'];Shanghai Pudong;fernreisen;2019-11;363;Asia;18/10/2019;362
['10.12.2019', '18.12.2019'];Shanghai Pudong;fernreisen;2019-12;387;Asia;04/10/2019;362
['10.12.2019', '18.12.2019'];Shanghai Pudong;fernreisen;2019-12;388;Asia;26/10/2019;362
['26.01.2020', '09.02.2020'];Shanghai Pudong;fernreisen;2020-01;375;Asia;08/01/2020;362
['25.02.2020', '10.03.2020'];Shanghai Pudong;fernreisen;2020-02;363;Asia;22/10/2019;362
['12.03.2020', '24.03.2020'];Shanghai Pudong;fernreisen;2020-03;362;Asia;06/10/2019;362
['03.12.2019', '26.12.2019'];Singapur;fernreisen;2019-12;374;Asia;26/10/2019;374
['13.02.2020', '08.03.2020'];Singapur;fernreisen;2020-02;415;Asia;07/12/2019;374
['16.02.2020', '04.03.2020'];Singapur;fernreisen;2020-02;410;Asia;20/10/2019;374
['02.12.2019', '15.12.2019'];Taipei;fernreisen;2019-12;296;Asia;20/10/2019;296
['25.01.2020', '06.02.2020'];Taipei;fernreisen;2020-01;310;Asia;08/01/2020;296
['27.01.2020', '23.02.2020'];Taipei;fernreisen;2020-01;296;Asia;05/10/2019;296
['03.02.2020', '16.02.2020'];Taipei;fernreisen;2020-02;296;Asia;07/10/2019;296
['28.02.2020', '12.03.2020'];Taipei;fernreisen;2020-02;296;Asia;26/10/2019;296
['28.02.2020', '12.03.2020'];Taipei;fernreisen;2020-02;297;Asia;07/12/2019;296
['28.02.2020', '22.03.2020'];Taipei;fernreisen;2020-02;296;Asia;26/10/2019;296
['28.02.2020', '26.03.2020'];Taipei;fernreisen;2020-02;297;Asia;04/10/2019;296
['02.03.2020', '12.03.2020'];Taipei;fernreisen;2020-03;296;Asia;06/10/2019;296
['09.03.2020', '22.03.2020'];Taipei;fernreisen;2020-03;296;Asia;09/10/2019;296
['09.03.2020', '22.03.2020'];Taipei;fernreisen;2020-03;297;Asia;18/10/2019;296
['10.03.2020', '02.04.2020'];Taipei;fernreisen;2020-03;307;Asia;24/12/2019;296
['16.03.2020', '26.03.2020'];Taipei;fernreisen;2020-03;296;Asia;22/10/2019;296
['06.04.2020', '12.04.2020'];Taipei;fernreisen;2020-04;329;Asia;28/01/2020;296
['06.04.2020', '19.04.2020'];Taipei;fernreisen;2020-04;329;Asia;28/01/2020;296
['20.04.2020', '26.04.2020'];Taipei;fernreisen;2020-04;330;Asia;03/02/2020;296
['24.04.2020', '08.05.2020'];Taipei;fernreisen;2020-04;326;Asia;24/01/2020;296
['26.04.2020', '09.05.2020'];Taipei;warme-reiseziele;2020-04;296;Asia;20/10/2019;296
['26.04.2020', '24.05.2020'];Taipei;warme-reiseziele;2020-04;306;Asia;22/10/2019;296
['27.04.2020', '11.05.2020'];Taipei;fernreisen;2020-04;327;Asia;23/01/2020;296
['30.04.2020', '16.05.2020'];Taipei;warme-reiseziele;2020-04;306;Asia;06/10/2019;296
['30.04.2020', '16.05.2020'];Taipei;warme-reiseziele;2020-04;307;Asia;04/10/2019;296
['08.05.2020', '19.05.2020'];Taipei;warme-reiseziele;2020-05;306;Asia;07/10/2019;296
['01.06.2020', '08.06.2020'];Taipei;fernreisen;2020-06;338;Asia;25/01/2020;296
['20.04.2020', '26.04.2020'];Taipei;fernreisen;2020-04;330;Asia;05/02/2020;296
['01.06.2020', '08.06.2020'];Taipei;fernreisen;2020-06;342;Asia;07/02/2020;296
['01.06.2020', '08.06.2020'];Taipei;fernreisen;2020-06;342;Asia;2020-02-10;296
['06.04.2020', '19.04.2020'];Taipei;fernreisen;2020-04;330;Asia;2020-02-20;296
['06.04.2020', '19.04.2020'];Taipei;fernreisen;2020-04;330;Asia;2020-02-21;296
['06.04.2020', '19.04.2020'];Taipei;fernreisen;2020-04;330;Asia;2020-02-23;296
['06.04.2020', '19.04.2020'];Taipei;fernreisen;2020-04;330;Asia;2020-02-25;296
['06.04.2020', '19.04.2020'];Taipei;fernreisen;2020-04;330;Asia;2020-02-28;296
['06.04.2020', '18.04.2020'];Taipei;osterferien;2020-04;331;Asia;2020-02-28;296
['06.04.2020', '18.04.2020'];Taipei;osterferien;2020-04;331;Asia;2020-03-02;296
['06.04.2020', '19.04.2020'];Taipei;fernreisen;2020-04;330;Asia;2020-03-02;296
['06.04.2020', '19.04.2020'];Taipei;fernreisen;2020-04;323;Asia;2020-03-06;296
['06.04.2020', '18.04.2020'];Taipei;osterferien;2020-04;323;Asia;2020-03-06;296
['19.04.2020', '19.05.2020'];Taipei;fernreisen;2020-04;326;Asia;2020-03-14;296
['19.04.2020', '19.05.2020'];Taipei;fernreisen;2020-04;326;Asia;2020-03-16;296
['02.12.2019', '14.12.2019'];Taipei Songshan;fernreisen;2019-12;304;Asia;26/10/2019;304
['19.02.2020', '10.03.2020'];Taipei Songshan;fernreisen;2020-02;314;Asia;25/01/2020;304
['19.02.2020', '10.03.2020'];Taipei Songshan;fernreisen;2020-02;314;Asia;28/01/2020;304
['24.02.2020', '05.03.2020'];Taipei Songshan;fernreisen;2020-02;313;Asia;04/10/2019;304
['24.02.2020', '05.03.2020'];Taipei Songshan;fernreisen;2020-02;315;Asia;05/10/2019;304
['28.02.2020', '14.03.2020'];Taipei Songshan;fernreisen;2020-02;313;Asia;18/10/2019;304
['06.03.2020', '14.03.2020'];Taipei Songshan;fernreisen;2020-03;310;Asia;03/02/2020;304
['06.03.2020', '19.03.2020'];Taipei Songshan;fernreisen;2020-03;313;Asia;22/10/2019;304
['06.03.2020', '21.03.2020'];Taipei Songshan;fernreisen;2020-03;315;Asia;23/01/2020;304
['06.03.2020', '21.03.2020'];Taipei Songshan;fernreisen;2020-03;319;Asia;08/01/2020;304
['16.03.2020', '26.03.2020'];Taipei Songshan;fernreisen;2020-03;312;Asia;20/10/2019;304
['06.04.2020', '16.04.2020'];Taipei Songshan;osterferien;2020-04;471;Asia;08/01/2020;304
['06.03.2020', '14.03.2020'];Taipei Songshan;fernreisen;2020-03;314;Asia;05/02/2020;304
['06.03.2020', '21.03.2020'];Taipei Songshan;fernreisen;2020-03;322;Asia;07/02/2020;304
['06.03.2020', '21.03.2020'];Taipei Songshan;fernreisen;2020-03;322;Asia;2020-02-10;304
['06.03.2020', '21.03.2020'];Taipei Songshan;fernreisen;2020-03;322;Asia;2020-02-20;304
['06.03.2020', '21.03.2020'];Taipei Songshan;fernreisen;2020-03;322;Asia;2020-02-21;304
['06.03.2020', '21.03.2020'];Taipei Songshan;fernreisen;2020-03;322;Asia;2020-02-23;304
['06.03.2020', '21.03.2020'];Taipei Songshan;fernreisen;2020-03;322;Asia;2020-02-25;304
['06.03.2020', '21.03.2020'];Taipei Songshan;fernreisen;2020-03;322;Asia;2020-02-28;304
['06.03.2020', '21.03.2020'];Taipei Songshan;fernreisen;2020-03;322;Asia;2020-03-02;304
['01.06.2020', '10.06.2020'];Taipei Songshan;fernreisen;2020-06;325;Asia;2020-03-06;304
['06.11.2020', '14.11.2020'];Taipei Songshan;fernreisen;2020-11;324;Asia;2020-03-14;304
['06.11.2020', '14.11.2020'];Taipei Songshan;fernreisen;2020-11;324;Asia;2020-03-16;304
['06.11.2020', '14.11.2020'];Taipei Songshan;fernreisen;2020-11;324;Asia;2020-06-06;304
['02.11.2020', '16.11.2020'];Taipei Songshan;fernreisen;2020-11;332;Asia;2020-06-23;304
['05.08.2020', '24.08.2020'];Taschkent;sommerferien;2020-08;442;Asia;04/10/2019;442
['20.02.2020', '19.03.2020'];Trat;last-minute;2020-02;545;Asia;07/02/2020;545
['21.05.2020', '03.06.2020'];Yangon;fernreisen;2020-05;416;Asia;08/12/2019;416
['11.10.2019', '20.10.2019'];Calgary;last-minute;2019-10;473;Canada;04/10/2019;329
['07.11.2019', '18.11.2019'];Calgary;last-minute;2019-11;515;Canada;26/10/2019;329
['05.05.2020', '19.05.2020'];Calgary;fernreisen;2020-05;329;Canada;05/10/2019;329
['05.05.2020', '26.05.2020'];Calgary;fernreisen;2020-05;333;Canada;04/10/2019;329
['05.08.2020', '02.09.2020'];Calgary;sommerferien;2020-08;583;Canada;22/10/2019;329
['05.08.2020', '02.09.2020'];Calgary;sommerferien;2020-08;607;Canada;26/10/2019;329
['22.08.2020', '05.09.2020'];Calgary;sommerferien;2020-08;611;Canada;18/10/2019;329
['22.08.2020', '05.09.2020'];Calgary;sommerferien;2020-08;636;Canada;20/10/2019;329
['23.08.2020', '31.08.2020'];Calgary;sommerferien;2020-08;612;Canada;06/10/2019;329
['23.08.2020', '31.08.2020'];Calgary;sommerferien;2020-08;636;Canada;07/10/2019;329
['18.02.2020', '25.02.2020'];Calgary;last-minute;2020-02;424;Canada;05/02/2020;329
['17.03.2020', '31.03.2020'];Calgary;fernreisen;2020-03;386;Canada;07/02/2020;329
['17.03.2020', '31.03.2020'];Calgary;fernreisen;2020-03;386;Canada;2020-02-10;329
['20.03.2020', '29.03.2020'];Calgary;fernreisen;2020-03;381;Canada;2020-02-25;329
['11.08.2020', '20.08.2020'];Calgary;fernreisen;2020-08;371;Canada;2020-06-06;329
['25.12.2020', '04.01.2021'];Calgary;weihnachtsferien;2020-12;466;Canada;2020-06-06;329
['10.08.2020', '18.08.2020'];Calgary;fernreisen;2020-08;392;Canada;2020-06-23;329
['12.10.2020', '19.10.2020'];Calgary;fernreisen;2020-10;395;Canada;2020-07-15;329
['21.08.2020', '01.09.2020'];Edmonton;sommerferien;2020-08;468;Canada;05/02/2020;384
['13.02.2020', '19.02.2020'];Edmonton;last-minute;2020-02;440;Canada;05/02/2020;384
['13.02.2020', '19.02.2020'];Edmonton;last-minute;2020-02;440;Canada;07/02/2020;384
['21.08.2020', '01.09.2020'];Edmonton;sommerferien;2020-08;468;Canada;07/02/2020;384
['13.02.2020', '19.02.2020'];Edmonton;last-minute;2020-02;440;Canada;2020-02-10;384
['21.08.2020', '01.09.2020'];Edmonton;sommerferien;2020-08;468;Canada;2020-02-10;384
['09.09.2020', '27.09.2020'];Edmonton;fernreisen;2020-09;384;Canada;2020-06-23;384
['08.09.2020', '27.09.2020'];Edmonton;fernreisen;2020-09;390;Canada;2020-07-15;384
['25.10.2019', '08.11.2019'];Montreal Pierre Elliott Trudeau;last-minute;2019-10;395;Canada;20/10/2019;332
['07.11.2019', '14.11.2019'];Montreal Pierre Elliott Trudeau;fernreisen;2019-11;357;Canada;19/10/2019;332
['28.11.2019', '11.12.2019'];Montreal Pierre Elliott Trudeau;fernreisen;2019-11;355;Canada;22/10/2019;332
['02.02.2020', '16.02.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-02;361;Canada;26/10/2019;332
['12.02.2020', '04.03.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-02;335;Canada;26/10/2019;332
['10.03.2020', '17.03.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;332;Canada;23/01/2020;332
['12.03.2020', '19.03.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;351;Canada;25/01/2020;332
['16.03.2020', '02.04.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;357;Canada;24/12/2019;332
['17.03.2020', '24.03.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;332;Canada;24/01/2020;332
['17.03.2020', '24.03.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;373;Canada;05/10/2019;332
['17.03.2020', '24.03.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;379;Canada;04/10/2019;332
['18.03.2020', '31.03.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;402;Canada;07/12/2019;332
['31.03.2020', '07.04.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;359;Canada;03/02/2020;332
['15.04.2020', '29.04.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-04;355;Canada;20/10/2019;332
['30.05.2020', '11.06.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-05;366;Canada;28/01/2020;332
['13.08.2020', '04.09.2020'];Montreal Pierre Elliott Trudeau;sommerferien;2020-08;403;Canada;28/01/2020;332
['15.08.2020', '02.09.2020'];Montreal Pierre Elliott Trudeau;sommerferien;2020-08;432;Canada;03/02/2020;332
['22.08.2020', '05.09.2020'];Montreal Pierre Elliott Trudeau;sommerferien;2020-08;404;Canada;25/01/2020;332
['31.08.2020', '07.09.2020'];Montreal Pierre Elliott Trudeau;sommerferien;2020-08;405;Canada;23/01/2020;332
['09.10.2020', '16.10.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-10;361;Canada;28/01/2020;332
['15.08.2020', '02.09.2020'];Montreal Pierre Elliott Trudeau;sommerferien;2020-08;432;Canada;05/02/2020;332
['31.03.2020', '07.04.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;358;Canada;05/02/2020;332
['19.02.2020', '26.02.2020'];Montreal Pierre Elliott Trudeau;last-minute;2020-02;395;Canada;05/02/2020;332
['31.03.2020', '07.04.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;358;Canada;07/02/2020;332
['13.08.2020', '04.09.2020'];Montreal Pierre Elliott Trudeau;sommerferien;2020-08;436;Canada;07/02/2020;332
['31.03.2020', '07.04.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;358;Canada;2020-02-10;332
['13.08.2020', '04.09.2020'];Montreal Pierre Elliott Trudeau;sommerferien;2020-08;436;Canada;2020-02-10;332
['06.04.2020', '13.04.2020'];Montreal Pierre Elliott Trudeau;osterferien;2020-04;378;Canada;2020-02-20;332
['31.03.2020', '07.04.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;362;Canada;2020-02-20;332
['31.03.2020', '07.04.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;362;Canada;2020-02-21;332
['06.04.2020', '13.04.2020'];Montreal Pierre Elliott Trudeau;osterferien;2020-04;378;Canada;2020-02-21;332
['06.04.2020', '13.04.2020'];Montreal Pierre Elliott Trudeau;osterferien;2020-04;378;Canada;2020-02-23;332
['31.03.2020', '07.04.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;362;Canada;2020-02-23;332
['31.03.2020', '07.04.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;362;Canada;2020-02-25;332
['06.04.2020', '13.04.2020'];Montreal Pierre Elliott Trudeau;osterferien;2020-04;378;Canada;2020-02-25;332
['31.03.2020', '07.04.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;362;Canada;2020-02-28;332
['06.04.2020', '13.04.2020'];Montreal Pierre Elliott Trudeau;osterferien;2020-04;378;Canada;2020-02-28;332
['06.04.2020', '13.04.2020'];Montreal Pierre Elliott Trudeau;osterferien;2020-04;378;Canada;2020-03-02;332
['31.03.2020', '07.04.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;362;Canada;2020-03-02;332
['19.03.2020', '24.03.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;351;Canada;2020-03-06;332
['31.03.2020', '07.04.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;352;Canada;2020-03-14;332
['31.03.2020', '07.04.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-03;352;Canada;2020-03-16;332
['03.08.2020', '11.08.2020'];Montreal Pierre Elliott Trudeau;fernreisen;2020-08;350;Canada;2020-06-06;332
['26.12.2020', '09.01.2021'];Montreal Pierre Elliott Trudeau;weihnachtsferien;2020-12;474;Canada;2020-06-06;332
['22.12.2020', '08.01.2021'];Montreal Pierre Elliott Trudeau;fernreisen;2020-12;375;Canada;2020-06-23;332
['18.12.2020', '08.01.2021'];Montreal Pierre Elliott Trudeau;fernreisen;2020-12;375;Canada;2020-07-15;332
['04.03.2022', '20.03.2022'];Montreal Pierre Elliott Trudeau;fernreisen;2022-03;351;Canada;2021-11-15;332
['28.01.2020', '11.02.2020'];Ottawa;fernreisen;2020-01;414;Canada;07/12/2019;330
['28.01.2020', '11.02.2020'];Ottawa;fernreisen;2020-01;415;Canada;08/12/2019;330
['04.02.2020', '18.02.2020'];Ottawa;fernreisen;2020-02;359;Canada;24/12/2019;330
['07.02.2020', '13.02.2020'];Ottawa;fernreisen;2020-02;365;Canada;28/01/2020;330
['13.02.2020', '19.02.2020'];Ottawa;fernreisen;2020-02;330;Canada;23/01/2020;330
['13.02.2020', '19.02.2020'];Ottawa;fernreisen;2020-02;332;Canada;24/01/2020;330
['13.02.2020', '19.02.2020'];Ottawa;fernreisen;2020-02;362;Canada;25/01/2020;330
['17.08.2020', '01.09.2020'];Ottawa;sommerferien;2020-08;430;Canada;25/01/2020;330
['17.08.2020', '01.09.2020'];Ottawa;sommerferien;2020-08;438;Canada;03/02/2020;330
['17.08.2020', '01.09.2020'];Ottawa;sommerferien;2020-08;445;Canada;05/02/2020;330
['17.08.2020', '01.09.2020'];Ottawa;sommerferien;2020-08;445;Canada;07/02/2020;330
['17.08.2020', '01.09.2020'];Ottawa;sommerferien;2020-08;445;Canada;2020-02-10;330
['06.07.2020', '17.07.2020'];Ottawa;fernreisen;2020-07;341;Canada;2020-06-06;330
['24.11.2019', '29.11.2019'];Toronto;fernreisen;2019-11;283;Canada;07/10/2019;283
['24.11.2019', '30.11.2019'];Toronto;fernreisen;2019-11;283;Canada;06/10/2019;283
['24.11.2019', '30.11.2019'];Toronto;fernreisen;2019-11;303;Canada;18/10/2019;283
['04.12.2019', '11.12.2019'];Toronto;fernreisen;2019-12;303;Canada;22/10/2019;283
['03.02.2020', '19.02.2020'];Toronto;fernreisen;2020-02;283;Canada;05/10/2019;283
['04.02.2020', '18.02.2020'];Toronto;fernreisen;2020-02;303;Canada;20/10/2019;283
['08.03.2020', '25.03.2020'];Toronto;fernreisen;2020-03;313;Canada;28/01/2020;283
['11.03.2020', '19.03.2020'];Toronto;fernreisen;2020-03;333;Canada;25/01/2020;283
['11.03.2020', '26.03.2020'];Toronto;fernreisen;2020-03;312;Canada;08/01/2020;283
['16.03.2020', '21.03.2020'];Toronto;fernreisen;2020-03;380;Canada;24/12/2019;283
['17.03.2020', '26.03.2020'];Toronto;fernreisen;2020-03;284;Canada;04/10/2019;283
['18.03.2020', '25.03.2020'];Toronto;fernreisen;2020-03;313;Canada;23/01/2020;283
['18.03.2020', '25.03.2020'];Toronto;fernreisen;2020-03;314;Canada;24/01/2020;283
['18.03.2020', '25.03.2020'];Toronto;fernreisen;2020-03;314;Canada;28/01/2020;283
['18.03.2020', '25.03.2020'];Toronto;fernreisen;2020-03;315;Canada;03/02/2020;283
['06.04.2020', '15.04.2020'];Toronto;osterferien;2020-04;370;Canada;24/01/2020;283
['10.04.2020', '18.04.2020'];Toronto;osterferien;2020-04;362;Canada;23/01/2020;283
['13.08.2020', '04.09.2020'];Toronto;sommerferien;2020-08;405;Canada;28/01/2020;283
['15.08.2020', '29.08.2020'];Toronto;sommerferien;2020-08;390;Canada;23/01/2020;283
['17.08.2020', '04.09.2020'];Toronto;sommerferien;2020-08;400;Canada;25/01/2020;283
['17.08.2020', '31.08.2020'];Toronto;sommerferien;2020-08;386;Canada;24/01/2020;283
['27.08.2020', '03.09.2020'];Toronto;sommerferien;2020-08;401;Canada;28/01/2020;283
['29.08.2020', '05.09.2020'];Toronto;sommerferien;2020-08;407;Canada;03/02/2020;283
['29.08.2020', '05.09.2020'];Toronto;sommerferien;2020-08;407;Canada;05/02/2020;283
['18.03.2020', '25.03.2020'];Toronto;fernreisen;2020-03;320;Canada;05/02/2020;283
['18.03.2020', '25.03.2020'];Toronto;fernreisen;2020-03;319;Canada;07/02/2020;283
['29.08.2020', '05.09.2020'];Toronto;sommerferien;2020-08;407;Canada;07/02/2020;283
['22.02.2020', '29.02.2020'];Toronto;last-minute;2020-02;340;Canada;2020-02-10;283
['18.03.2020', '25.03.2020'];Toronto;fernreisen;2020-03;319;Canada;2020-02-10;283
['29.08.2020', '05.09.2020'];Toronto;sommerferien;2020-08;407;Canada;2020-02-10;283
['17.03.2020', '26.03.2020'];Toronto;fernreisen;2020-03;317;Canada;2020-02-20;283
['17.03.2020', '26.03.2020'];Toronto;fernreisen;2020-03;317;Canada;2020-02-21;283
['17.03.2020', '25.03.2020'];Toronto;fernreisen;2020-03;317;Canada;2020-02-23;283
['17.03.2020', '26.03.2020'];Toronto;fernreisen;2020-03;317;Canada;2020-02-25;283
['17.03.2020', '25.03.2020'];Toronto;fernreisen;2020-03;317;Canada;2020-02-28;283
['17.03.2020', '25.03.2020'];Toronto;fernreisen;2020-03;317;Canada;2020-03-02;283
['17.03.2020', '25.03.2020'];Toronto;fernreisen;2020-03;317;Canada;2020-03-06;283
['15.03.2020', '24.03.2020'];Toronto;fernreisen;2020-03;320;Canada;2020-03-14;283
['26.04.2020', '05.05.2020'];Toronto;fernreisen;2020-04;328;Canada;2020-03-16;283
['08.07.2020', '05.08.2020'];Toronto;fernreisen;2020-07;335;Canada;2020-06-06;283
['27.12.2020', '04.01.2021'];Toronto;weihnachtsferien;2020-12;391;Canada;2020-06-06;283
['29.08.2020', '12.09.2020'];Toronto;fernreisen;2020-08;336;Canada;2020-06-23;283
['01.10.2020', '08.10.2020'];Toronto;fernreisen;2020-10;341;Canada;2020-07-15;283
['09.02.2022', '27.02.2022'];Toronto;fernreisen;2022-02;327;Canada;2021-11-15;283
